id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
21952,ME2,small_airport,Cutler Regional Airport,44.679901,-67.264397,55,NA,US,US-ME,Cutler,no,,,ME2,,https://en.wikipedia.org/wiki/Cutler_Regional_Airport,"ME15, Ramsdell Field"
21953,ME20,small_airport,Bob-Mar Airport,44.59920120239258,-69.62390137,310,NA,US,US-ME,Fairfield,no,ME20,,ME20,,,
324556,ME21,heliport,Chebeague Island Heliport,43.729064,-70.126983,130,NA,US,US-ME,Chebeague Island,no,ME21,,ME21,,,
21954,ME22,small_airport,Avery Field,45.671201,-69.807225,1070,NA,US,US-ME,Rockwood,no,ME22,,ME22,,,
349865,ME23,heliport,Franklin Memorial Hospital Heliport,44.626546,-70.162082,423,NA,US,US-ME,Farmington,no,ME23,,ME23,,,
21955,ME24,heliport,Ben Hur Heliport,44.28329849243164,-69.23919678,240,NA,US,US-ME,Appleton,no,ME24,,ME24,,,
21956,ME25,small_airport,Sunrise Farms Airport,47.166507,-68.392843,640,NA,US,US-ME,Sinclair,no,ME25,,ME25,,,La Change Landing Field
21957,ME26,closed,Super Cub Field,43.668098,-70.363098,85,NA,US,US-ME,Westbrook,no,,,,,,ME26
21958,ME27,seaplane_base,Double A Seaplane Base,44.900901794433594,-68.8022995,115,NA,US,US-ME,Glenburn,no,ME27,,ME27,,,
21959,ME28,seaplane_base,Forest Lake Seaplane Base,43.823699951171875,-70.33010101,274,NA,US,US-ME,Cumberland,no,ME28,,ME28,,,
21960,ME3,seaplane_base,Bradford Camps Seaplane Base,46.39580154418945,-69.00499725,815,NA,US,US-ME,Ashland,no,ME3,,ME3,,,
21961,ME30,seaplane_base,Greenville Forestry Seaplane Base,45.466800689697266,-69.59950256,1028,NA,US,US-ME,Greenville,no,ME30,,ME30,,,
21962,ME32,small_airport,Ruby Field,45.089204,-69.260635,500,NA,US,US-ME,Sangerville,no,ME32,,ME32,,,Morrel Field
21963,ME33,small_airport,Farr Field,43.77870178222656,-70.01309967,70,NA,US,US-ME,Harpswell,no,ME33,,ME33,,,
21964,ME34,small_airport,Robinson Ridge Field,44.175924,-69.428616,250,NA,US,US-ME,Jefferson,no,ME34,,ME34,,,
21965,ME35,small_airport,Terra B & B Airport,44.93149948120117,-69.00730133,382,NA,US,US-ME,Levant,no,ME35,,ME35,,,
21966,ME36,closed,Mount Vernon Airport,44.509201,-69.952599,478,NA,US,US-ME,Mount Vernon,no,,,,,,ME36
506073,ME37,heliport,Bridgton Hospital Heliport,44.046158,-70.713053,560,NA,US,US-ME,Bridgton,no,ME37,,ME37,,,
21967,ME38,small_airport,Mars Hill Airport,46.527801513671875,-67.87449646,432,NA,US,US-ME,Mars Hill,no,ME38,,ME38,,,
21968,ME39,small_airport,Rocky Ridge Airport,44.234829,-70.132255,480,NA,US,US-ME,Greene,no,ME39,,ME39,,,
21969,ME41,small_airport,Witherspoons Airport,44.151574,-68.876306,80,NA,US,US-ME,North Haven,yes,ME41,,ME41,,,
21970,ME42,heliport,Mid Coast Hospital Heliport,43.905102,-69.891197,29,NA,US,US-ME,Brunswick,no,ME42,,ME42,,,
345542,ME43,heliport,Northern Light Mayo Hospital Heliport,45.188582,-69.2368,370,NA,US,US-ME,Dover-Foxcroft,no,ME43,,ME43,,,
21971,ME44,closed,Cummings Airport,44.289002,-70.446198,960,NA,US,US-ME,Paris Hill,no,,,,,,ME44
21972,ME45,small_airport,Goosefair Airport,43.405601501464844,-70.43229675,40,NA,US,US-ME,Kennebunkport,no,ME45,,ME45,,,
21973,ME46,small_airport,Back Acres Airport,43.41230010986328,-70.44670105,60,NA,US,US-ME,Kennebunkport,no,ME46,,ME46,,,
21974,ME47,small_airport,Payne Field,44.85449981689453,-69.45639801,350,NA,US,US-ME,Hartland,no,ME47,,ME47,,,
506070,ME48,heliport,Northern Maine Medical Center Heliport,47.264881,-68.593197,600,NA,US,US-ME,Fort Kent,no,ME48,,ME48,,,
345491,ME49,heliport,C A Dean Memorial Hospital Heliport,45.458369,-69.611189,1085,NA,US,US-ME,Greenville,no,ME49,,ME49,,,
21975,ME5,small_airport,Banks Airport,44.165401458740234,-68.42780304,100,NA,US,US-ME,Swans Island,no,ME5,,ME5,,,
21976,ME50,closed,Cross Lake Seaplane Base,47.133901,-68.334503,578,NA,US,US-ME,Sinclair,no,,,,,,ME50
21977,ME51,seaplane_base,Douglass Seaplane Base,43.73699951171875,-70.61060333,270,NA,US,US-ME,Standish,no,ME51,,ME51,,,
346003,ME52,heliport,Down East Community Hospital Heliport,44.713451,-67.475908,150,NA,US,US-ME,Machias,no,ME52,,ME52,,,
21978,ME55,small_airport,Vinalhaven Airport,44.073203,-68.819261,72,NA,US,US-ME,Vinalhaven,yes,ME55,,ME55,,,
21979,ME56,closed,Kimberly Airport,44.069199,-69.305298,255,NA,US,US-ME,Waldoboro,no,,,,,,"ME56, ME56, ME56"
21980,ME57,seaplane_base,Bauneg Beg Seaplane Base,43.35900116,-70.73529816,305,NA,US,US-ME,North Berwick,no,ME57,,ME57,,,
21981,ME58,heliport,Milbridge Heliport,44.53900146484375,-67.88420105,56,NA,US,US-ME,Milbridge,no,ME58,,ME58,,,
21982,ME59,heliport,Maine Helicopters Heliport,44.20309829711914,-69.60749817,150,NA,US,US-ME,North Whitefield,no,ME59,,ME59,,,
21983,ME6,small_airport,Wales Airport,44.1745,-70.018898,210,NA,US,US-ME,Wales,no,ME6,,ME6,,https://en.wikipedia.org/wiki/Wales_Airport_(Maine),
21984,ME60,small_airport,Sunny Hill Airport,44.46839904785156,-69.81780243,390,NA,US,US-ME,Belgrade,no,ME60,,ME60,,,
21985,ME61,closed,Salmon Falls Airport,43.293716,-70.901277,190,NA,US,US-ME,Berwick,no,,,,,,"ME61, ME61, ME61"
21986,ME62,small_airport,Thompson Memorial Field,44.809386,-69.470389,390,NA,US,US-ME,Pittsfield,no,ME62,,ME62,,,Grignons Private Landing Area
329071,ME63,heliport,Rumford Community Hospital Heliport,44.5513,-70.555475,667,NA,US,US-ME,Rumford,no,ME63,,ME63,,,
21987,ME64,small_airport,Skydive Lebanon Airport,43.375,-70.92919922,365,NA,US,US-ME,West Lebanon,no,ME64,,ME64,,,
21988,ME65,heliport,Miara Heliport,43.85850143432617,-69.88420105,10,NA,US,US-ME,West Bath,no,ME65,,ME65,,,
21989,ME66,small_airport,Scottow Bog Flightpark Ultralightport,43.61259841918945,-70.3572998,30,NA,US,US-ME,Scarborough,no,ME66,,ME66,,,
21990,ME67,small_airport,Morrill Airpark,47.127498626708984,-67.96589661,860,NA,US,US-ME,Van Buren,no,ME67,,ME67,,,
21991,ME68,small_airport,Newport Sky Park Airport,44.820098876953125,-69.23840332,300,NA,US,US-ME,Newport,no,ME68,,ME68,,,
21992,ME69,small_airport,Cliffords Airport,44.069000244140625,-70.0644989,280,NA,US,US-ME,Sabattus,no,ME69,,ME69,,,
21993,ME70,small_airport,Greenfield Hill Airport,45.037601470947266,-69.47920227,672,NA,US,US-ME,Cambridge,no,ME70,,ME70,,,
21994,ME72,heliport,Seboomook Forestry District Headquarters Heliport,45.883399963378906,-69.98280334,1081,NA,US,US-ME,Pittston Farm,no,ME72,,ME72,,,
21995,ME74,small_airport,Miller's Field,44.74950027,-68.98139954,160,NA,US,US-ME,Newburgh,no,ME74,,ME74,,,
21996,ME75,small_airport,Margerison Airport,43.953999,-70.141403,220,NA,US,US-ME,Durham,no,ME75,,ME75,,,Lisbon Falls
21997,ME76,heliport,Penobscot Bay Medical Center Heliport,44.143133,-69.085411,60,NA,US,US-ME,Rockland,no,ME76,,ME76,,,
331588,ME77,heliport,Cranberry Isles Heliport,44.251336,-68.268619,50,NA,US,US-ME,Cranberry Isles,no,ME77,,ME77,,,
331697,ME78,heliport,Monhegan Island Heliport,43.764333,-69.314527,130,NA,US,US-ME,Monhegan Island,no,ME78,,ME78,,,
21998,ME79,small_airport,Two Falls Airport,45.305599212646484,-69.34670258,366,NA,US,US-ME,Willimantic,no,ME79,,ME79,,,
21999,ME80,seaplane_base,Dry Pond Seaplane Base,43.93389892578125,-70.35639954,309,NA,US,US-ME,Gray,no,ME80,,ME80,,,
322570,ME81,heliport,4 Winds Heliport,43.758333,-69.321611,30,NA,US,US-ME,Manhegan,no,ME81,,ME81,,,
324644,ME83,seaplane_base,Pickerel Pond Seaplane Base,43.70118,-70.777361,340,NA,US,US-ME,Limerick,no,ME83,,ME83,,,
334209,ME84,seaplane_base,Perrys Landing Seaplane Base,44.758139,-70.850703,1450,NA,US,US-ME,Andover,no,ME84,,ME84,,,
22000,ME85,seaplane_base,Riverside Seaplane Base,45.183399,-69.235603,342,NA,US,US-ME,Dover-Foxcroft,no,ME85,,ME85,,,
22001,ME86,seaplane_base,Libby Camps Seaplane Base,46.30830001831055,-68.84359741,754,NA,US,US-ME,Ashland,no,ME86,,ME86,,,
22002,ME87,heliport,Southern Maine Health Care/Sanford Heliport,43.448713,-70.768594,375,NA,US,US-ME,Sanford,no,ME87,,ME87,,,Goodall Hospital
22003,ME88,small_airport,Morrison's Airport,44.99169922,-67.07440186,200,NA,US,US-ME,Perry,no,ME88,,ME88,,,
22004,ME89,small_airport,Buzzy's Field,43.608792,-70.972149,650,NA,US,US-ME,Acton,no,ME89,,ME89,,,
22005,ME90,seaplane_base,Little Ossipee Lake Seaplane Base,43.61309814453125,-70.6964035,311,NA,US,US-ME,Waterboro Center,no,ME90,,ME90,,,
22006,ME91,small_airport,Webster Field,43.67509841918945,-70.49559784,200,NA,US,US-ME,Gorham,no,ME91,,ME91,,,
22007,ME92,small_airport,Hilltop Airport,44.516700744628906,-70.22229767,600,NA,US,US-ME,Jay,no,ME92,,ME92,,,
334346,ME93,heliport,Beaulieu Heliport,43.538494,-70.403879,56,NA,US,US-ME,Old Orchard Beach,no,ME93,,ME93,,,
22008,ME94,closed,Clark Field,44.216702,-69.291199,54,NA,US,US-ME,Union,no,,,,,,ME94
22009,ME95,heliport,Central Maine Medical Center Air Ambulance Landing Site Heliport,44.103232,-70.215096,241,NA,US,US-ME,Lewiston,no,ME95,,ME95,,,
22010,ME96,small_airport,Clark Field,43.73360061645508,-70.48639679,250,NA,US,US-ME,Gorham,no,ME96,,ME96,,,
331707,ME98,heliport,Long Island Heliport,43.685853,-70.167286,65,NA,US,US-ME,Long Island,no,ME98,,ME98,,,
22659,N04,closed,Griswold Airport,41.271198,-72.549698,15,NA,US,US-CT,Madison,no,,,,,https://en.wikipedia.org/wiki/Griswold_Airport,"N04, MPE"
22663,N09,heliport,Northfield Heliport,41.72370147705078,-73.11569977,903,NA,US,US-CT,Thomaston,no,N09,,N09,,,
22675,N41,small_airport,Waterbury Airport,41.632381,-73.048182,850,NA,US,US-CT,Waterbury,no,KN41,,N41,,https://en.wikipedia.org/wiki/Waterbury_Airport_(Connecticut),
321917,NH01,seaplane_base,Bellamy River Seaplane Base,43.1417917,-70.8462612,0,NA,US,US-NH,Dover,no,NH01,,NH01,,,
322129,NH02,heliport,Puzzo-Lakewood Heliport,43.482416,-71.2453056,700,NA,US,US-NH,Alton,no,NH02,,NH02,,,
324698,NH03,heliport,Granite Heliport,42.794167,-71.367778,217,NA,US,US-NH,Hudson,no,NH03,,NH03,,,
329017,NH04,heliport,Ciardelli Field Heliport,42.8057966,-71.618797,458,NA,US,US-NH,Milford,no,NH04,,NH04,,,
324606,NH05,heliport,Seacoast Helicopters West Heliport,42.899444,-71.646666,600,NA,US,US-NH,Mont Vernon,no,NH05,,NH05,,,
22971,NH06,heliport,Dynasty Farms Heliport,42.80339813232422,-71.18280029,295,NA,US,US-NH,Salem,no,NH06,,NH06,,,
22972,NH07,small_airport,Cooper Farm Airport,43.280399322509766,-71.45659637,485,NA,US,US-NH,Loudon,no,NH07,,NH07,,,
322644,NH08,heliport,Marbina Woods Heliport,44.693292,-71.575008,1429,NA,US,US-NH,North Stratford,no,NH08,,NH08,,,NHPAD Heliport
22973,NH09,heliport,Seabrook Station Heliport,42.89590072631836,-70.86119843,41,NA,US,US-NH,Seabrook,no,NH09,,NH09,,,
322809,NH10,heliport,Springfield Cove Heliport,43.560239,-71.194936,528,NA,US,US-NH,Wolfeboro,no,NH10,,NH10,,,
322802,NH11,heliport,Swain Hill Heliport,43.961,-71.8888333,1110,NA,US,US-NH,Warren,no,NH11,,NH11,,,
321939,NH12,seaplane_base,Evans Seaplane Base,43.038295,-71.468561,182,NA,US,US-NH,Manchester,no,NH12,,NH12,,,
22974,NH13,heliport,Concord Hospital Heliport,43.19729995727539,-71.56060028,400,NA,US,US-NH,Concord,no,NH13,,NH13,,,
323295,NH14,heliport,Parker International Heliport,42.929442,-71.860833,1065,NA,US,US-NH,Greenfield,no,NH14,,NH14,,,
22975,NH15,small_airport,Locke Lake Airport,43.38669967651367,-71.23339844,702,NA,US,US-NH,Barnstead,no,NH15,,NH15,,,
22976,NH16,small_airport,Brookline Airport,42.741798,-71.707603,415,NA,US,US-NH,Brookline,no,NH16,,NH16,,,
22977,NH17,small_airport,Zim Airport,42.72760009765625,-71.71759796,520,NA,US,US-NH,Mason,no,NH17,,NH17,,,
22978,NH18,small_airport,Chickville Airport,43.73339844,-71.15119934,560,NA,US,US-NH,Center Ossipee,no,NH18,,NH18,,,
22979,NH19,heliport,Air-Wood Heliport,43.54309844970703,-72.35230255,540,NA,US,US-NH,Plainfield,no,NH19,,NH19,,,
22980,NH20,small_airport,Ward Field,43.49229813,-71.64589691,440,NA,US,US-NH,Sanbornton,no,NH20,,NH20,,,
22981,NH21,heliport,Abbott Heliport,44.148101806640625,-71.16809845,1300,NA,US,US-NH,Jackson,no,NH21,,NH21,,,
22982,NH22,heliport,Lancaster Heliport,44.503700256347656,-71.56929779,860,NA,US,US-NH,Lancaster,no,NH22,,NH22,,,
322812,NH23,heliport,Cottage Hospital Heliport,44.135409,-72.024478,551,NA,US,US-NH,Woodsville,no,NH23,,NH23,,,
22983,NH24,heliport,Prescott Hill Heliport,43.54529953,-71.99610138,1460,NA,US,US-NH,Grafton,no,NH24,,NH24,,,
22984,NH25,closed,Flying H Skyport Airport,43.686699,-71.2892,620,NA,US,US-NH,Melvin Village,no,,,,,,NH25
22985,NH26,heliport,Dragonwings Heliport,42.96730041503906,-71.57279968,630,NA,US,US-NH,Bedford,no,NH26,,NH26,,,
346700,NH27,heliport,Huggins Hospital Heliport,43.582252,-71.201706,570,NA,US,US-NH,Wolfeboro,no,NH27,,NH27,,,
28131,NH28,heliport,Hillsboro Ford Heliport,43.11000061,-71.91729736,551,NA,US,US-NH,Hillsboro,no,NH28,,NH28,,,
22986,NH29,heliport,Hollander's Heliport,43.582000732421875,-72.20310211,1300,NA,US,US-NH,Plainfield,no,NH29,,NH29,,,
354676,NH30,seaplane_base,Avery Point Airport,43.675523,-71.402759,505,NA,US,US-NH,Moultonborough,no,NH30,,NH30,,,
22987,NH31,small_airport,Mountain View Field,43.65010070800781,-71.14949799,965,NA,US,US-NH,Wolfeboro,no,NH31,,NH31,,,
22988,NH32,heliport,Bentley Heliport,42.98149871826172,-70.91870117,66,NA,US,US-NH,Exeter,no,NH32,,NH32,,,
22989,NH33,heliport,Brigham Heliport,43.195899963378906,-71.47730255,360,NA,US,US-NH,Pembroke,no,NH33,,NH33,,,
22990,NH34,closed,Wharf Heliport,43.084,-70.761398,14,NA,US,US-NH,Portsmouth,no,,,,,,NH34
22991,NH35,heliport,Liberty Lane Heliport,42.950389,-70.85659,60,NA,US,US-NH,Hampton,no,NH35,,NH35,,,Fisher Scientific Heliport
324650,NH36,heliport,Weeks Medical Center Heliport,44.4865,-71.554,1009,NA,US,US-NH,Lancaster,no,NH36,,NH36,,,
22992,NH37,heliport,Southern Nh Medical Center Heliport,42.75579833984375,-71.46199799,96,NA,US,US-NH,Nashua,no,NH37,,NH37,,,
22993,NH38,small_airport,Leavitt Airport,43.972599029541016,-71.1697998,860,NA,US,US-NH,Albany,no,NH38,,NH38,,,
22994,NH39,small_airport,Frank D. Comerford Airport,43.03340148925781,-72.42980194,640,NA,US,US-NH,Walpole,no,NH39,,NH39,,,
22995,NH40,small_airport,Eagles Nest Airport,43.40459,-71.94878,998,NA,US,US-NH,New London,no,NH40,,NH40,,,
22996,NH41,heliport,Merrimack Heliport,42.81700134277344,-71.50530243,209,NA,US,US-NH,Merrimack,no,NH41,,NH41,,,
22997,NH42,heliport,C.S.S. Heliport,42.73680114746094,-71.48149872,212,NA,US,US-NH,Nashua,no,NH42,,NH42,,,
22998,NH43,small_airport,Murphy-Sherwood Park Airport,43.179501,-71.137001,200,NA,US,US-NH,West Nottingham,no,NH43,,NH43,,,
22999,NH44,heliport,Dean Kamen Heliport,42.91669845581055,-71.51210022,250,NA,US,US-NH,Bedford,no,NH44,,NH44,,,
23000,NH45,heliport,Foss Heliport,42.937599182128906,-70.84259796,20,NA,US,US-NH,Hampton,no,NH45,,NH45,,,
23001,NH46,heliport,Austin's Landing Heliport,42.979801177978516,-71.69560242,620,NA,US,US-NH,New Boston,no,NH46,,NH46,,,
324840,NH47,heliport,Monadnock Community Hospital Heliport,42.892515,-71.941116,806,NA,US,US-NH,Peterborough,no,NH47,,NH47,,,NH95
23002,NH48,closed,Springfield Point Heliport,43.557898,-71.191704,504,NA,US,US-NH,Wolfeboro,no,,,,,,NH48
23003,NH49,small_airport,Bradley Field,43.969262,-71.680758,650,NA,US,US-NH,Woodstock,no,NH49,,NH49,,,
23004,NH50,heliport,Gordon Brown Heliport,42.841800689697266,-71.15950012,330,NA,US,US-NH,Atkinson,no,NH50,,NH50,,,
23005,NH51,heliport,Wickson Heliport,44.15589904785156,-71.1568985,1650,NA,US,US-NH,Jackson,no,NH51,,NH51,,,
23006,NH52,heliport,Waste Heliport,43.205101013183594,-71.48419952,332,NA,US,US-NH,Concord,no,NH52,,NH52,,,
23007,NH53,heliport,Norden Systems Heliport,42.83089828491211,-71.5109024,200,NA,US,US-NH,Merrimack,no,NH53,,NH53,,,
322343,NH54,heliport,Parkland Medical Center Heliport,42.877169,-71.315345,274,NA,US,US-NH,Derry,no,NH54,,NH54,,,
23008,NH55,heliport,Chopper One Heliport,42.84700012207031,-71.21890259,240,NA,US,US-NH,Derry,no,NH55,,NH55,,,
23009,NH56,heliport,Wentworth-Douglass Heliport,43.21289825439453,-70.87339783,149,NA,US,US-NH,Dover,no,NH56,,NH56,,,
23010,NH57,heliport,Exeter Hospital Heliport,42.981998443603516,-70.936203,83,NA,US,US-NH,Exeter,no,NH57,,NH57,,,
23011,NH58,heliport,D.W. Heliport,43.41790008544922,-71.64479828,440,NA,US,US-NH,Franklin,no,NH58,,NH58,,,
23012,NH59,heliport,Speedway Heliport,43.365097,-71.459469,491,NA,US,US-NH,Loudon,no,NH59,,NH59,,,
23013,NH60,small_airport,Huff Memorial Airport,42.958877,-71.653126,840,NA,US,US-NH,New Boston,no,NH60,,NH60,,,
23014,NH61,small_airport,Heaton Airport,42.968101501464844,-71.18119812,188,NA,US,US-NH,Chester,no,NH61,,NH61,,,
23015,NH62,closed,Millipore Heliport,42.798698,-71.982903,1132,NA,US,US-NH,Jaffrey,no,,,,,,NH62
23016,NH63,heliport,Weston Street Heliport,42.866798400899995,-71.21800232,224,NA,US,US-NH,Derry,no,NH63,,NH63,,,
23017,NH64,closed,Pow-Wow Seaplane Base,42.9112,-71.033391,115,NA,US,US-NH,Kingston,no,,,,,,NH64
23018,NH65,heliport,Dean Kamen Ii Heliport,42.922298431396484,-71.50839996,500,NA,US,US-NH,Bedford,no,NH65,,NH65,,,
23019,NH66,closed,Temple Heliport,42.789799,-71.834503,920,NA,US,US-NH,Temple,no,,,,,,NH66
23020,NH67,small_airport,Winterwood Airport,42.97840118408203,-71.0094986,130,NA,US,US-NH,Brentwood,no,NH67,,NH67,,,
23021,NH68,seaplane_base,Merrymeeting Lake Seaplane Base,43.47999954223633,-71.17019653,647,NA,US,US-NH,New Durham,no,NH68,,NH68,,,
23022,NH69,small_airport,Windsock Village Airport,43.825303,-71.183368,460,NA,US,US-NH,West Ossipee,no,NH69,,NH69,,,
23023,NH70,heliport,Forbes Heliport,44.04529953,-71.15779877,540,NA,US,US-NH,North Conway,no,NH70,,NH70,,,
23024,NH71,closed,Loons Nest Seaplane Base,43.638214,-71.323212,504,NA,US,US-NH,Tuftonboro,no,,,,,,NH71
23025,NH73,heliport,Meader's Heliport,43.79290008544922,-71.1772995,420,NA,US,US-NH,Center Ossipee,no,NH73,,NH73,,,
23026,NH74,heliport,Crowley Heliport,43.34090042114258,-71.47090149,570,NA,US,US-NH,Loudon,no,NH74,,NH74,,,
23027,NH75,heliport,Psnh Heliport,43.14509963989258,-71.47530365,190,NA,US,US-NH,Bow,no,NH75,,NH75,,,
23028,NH76,small_airport,Mason Airfield,42.729000091552734,-71.78420258,740,NA,US,US-NH,Mason,no,NH76,,NH76,,,
23029,NH77,heliport,Smiling Jack Heliport,43.62536,-71.56541,730,NA,US,US-NH,Meredith,no,NH77,,NH77,,,
23030,NH78,small_airport,Steck Farm Airport,42.74720001220703,-71.36920166,460,NA,US,US-NH,Pelham,no,NH78,,NH78,,,
23031,NH79,heliport,Falcon Station Heliport,43.04059982299805,-71.12560272,160,NA,US,US-NH,West Epping,no,NH79,,NH79,,,
23032,NH80,heliport,Shanklin Heliport,42.825599670410156,-71.74169922,820,NA,US,US-NH,Wilton,no,NH80,,NH80,,,
23033,NH81,heliport,Franklin Regional Hospital Heliport,43.44839859008789,-71.64620209,480,NA,US,US-NH,Franklin,no,NH81,,NH81,,,
23034,NH82,heliport,Dartmouth Hitchcock Medical Center Heliport,43.67670059,-72.270401,730,NA,US,US-NH,Lebanon,no,NH82,,NH82,,,
23035,NH83,heliport,Chiefs Hut Heliport,43.109500885009766,-71.63839722,616,NA,US,US-NH,Dunbarton,no,NH83,,NH83,,,
23036,NH84,small_airport,Northwood Airport,43.20759963989258,-71.22119904,640,NA,US,US-NH,Northwood,no,NH84,,NH84,,,
23037,NH85,heliport,Sutton Heliport,44.033401,-71.1462,760,NA,US,US-NH,North Conway,no,NH85,,NH85,,,Apte Heliport
23038,NH86,small_airport,Intervale Airport,43.17509841918945,-71.78730011,425,NA,US,US-NH,Henniker,no,NH86,,NH86,,,
23039,NH87,heliport,Blue Light Heliport,43.73389816,-71.67910004,825,NA,US,US-NH,Plymouth,no,NH87,,NH87,,,
23040,NH88,small_airport,Country Club Air Park,43.067298889160156,-71.61119843,780,NA,US,US-NH,Goffstown,no,NH88,,NH88,,,
23041,NH91,heliport,Cheney Heliport,44.05030059814453,-71.17620087,600,NA,US,US-NH,Hales Location,no,NH91,,NH91,,,
23042,NH92,heliport,Littleton Hospital Heliport,44.31740189,-71.82649994,1155,NA,US,US-NH,Littleton,no,NH92,,NH92,,,
23043,NH93,heliport,Sean Heliport,42.762901306152344,-71.31529999,150,NA,US,US-NH,Pelham,no,NH93,,NH93,,,
23044,NH94,heliport,Spring Creek Heliport,42.80780029296875,-71.68579865,400,NA,US,US-NH,Milford,no,NH94,,NH94,,,
45529,NH96,small_airport,Wentworth Aerodrome Airport,43.872344,-71.90496,610,NA,US,US-NH,Wentworth,no,NH96,,NH96,,,
322297,NH98,heliport,Brady-Candia Heliport,43.044063,-71.316667,470,NA,US,US-NH,Candia,no,NH98,,NH98,,,
322641,NH99,heliport,New London Hospital Heliport,43.4200806,-71.9988583,1288,NA,US,US-NH,New London,no,NH99,,NH99,,,
24341,RI01,heliport,Kent County Memorial Hospital Heliport,41.70539855957031,-71.47699738,104,NA,US,US-RI,Warwick,no,RI01,,RI01,,,
45776,RI02,heliport,Grayrock Ridge Heliport,41.949311,-71.415397,314,NA,US,US-RI,Cumberland,no,RI02,,RI02,,,
24342,RI05,closed,Port Edgewood Marine Heliport,41.783168,-71.390741,10,NA,US,US-RI,Cranston,no,,,,,,RI05
24343,RI06,seaplane_base,Tiverton Seaplane Base,41.64820098876953,-71.15390015,205,NA,US,US-RI,Tiverton,no,RI06,,RI06,,,
24344,RI07,small_airport,Wing-Over Farm Airport,41.57899856567383,-71.14170074,113,NA,US,US-RI,Tiverton,no,RI07,,RI07,,,
24345,RI08,heliport,South County Hospital Heliport,41.430662,-71.498074,38,NA,US,US-RI,Wakefield,no,RI08,,RI08,,,
24346,RI09,closed,Portsmouth Ramada Heliport,41.632,-71.240303,50,NA,US,US-RI,Portsmouth,no,,,,,,RI09
24347,RI11,small_airport,Riconn Airport,41.6968,-71.783699,385,NA,US,US-RI,Greene,no,RI11,,RI11,,,
24348,RI12,closed,Quonset State Air Reserve National Guard Helipad,41.599499,-71.416702,18,NA,US,US-RI,North Kingstown,no,,,,,,RI12
24349,RI13,heliport,Foxridge Farm Heliport,41.494427,-71.556179,140,NA,US,US-RI,West Kingston,no,RI13,,RI13,,,
24350,RI14,closed,H Chambers Cadillac Heliport,41.792301,-71.417297,40,NA,US,US-RI,Providence,no,,,,,,RI14
24351,RI15,heliport,One Hospital Trust Heliport,41.825401306152344,-71.41010284,406,NA,US,US-RI,Providence,no,RI15,,RI15,,,
24352,RI16,balloonport,Keskinen Balloonport,41.71991,-71.631603,255,NA,US,US-RI,Coventry,no,RI16,,RI16,,,
24353,RI20,closed,Mystery Farm Airport,41.733727,-71.528293,310,NA,US,US-RI,Cranston,no,,,,,,RI20
24354,RI21,heliport,Goat Island Heliport,41.48820114135742,-71.32790375,8,NA,US,US-RI,Newport,no,RI21,,RI21,,,
24355,RI22,closed,Capital Center Heliport,41.828999,-71.413696,36,NA,US,US-RI,Providence,no,,,,,,RI22
24356,RI23,heliport,Westerly Hospital Heliport,41.36259841918945,-71.82369995,120,NA,US,US-RI,Westerly,no,RI23,,RI23,,,
24357,RI24,heliport,Duke Heliport,41.45589828491211,-71.30509949,34,NA,US,US-RI,Newport,no,RI24,,RI24,,,
24358,RI25,heliport,Rhode Island Hospital Heliport,41.810191,-71.409504,22,NA,US,US-RI,Providence,no,RI25,,RI25,,,
24359,RI26,heliport,Landmark Medical Center Heliport,42.00429916381836,-71.49420166,202,NA,US,US-RI,Woonsocket,no,RI26,,RI26,,,
24360,RI28,seaplane_base,Plouffe Landing Seaplane Base,41.87530136,-71.59030151,328,NA,US,US-RI,Glocester,no,RI28,,RI28,,,
24361,RI30,heliport,East Arnolda Farm Heliport,41.3787,-71.641218,30,NA,US,US-RI,Charlestown,no,RI30,,RI30,,,
24362,RI9,closed,Downtown Providence Helistop,41.821279,-71.405227,7,NA,US,US-RI,Providence,no,,,,,,RI9
44469,US-0054,closed,Cibor Airport,43.00999832,-70.80000305,,NA,US,US-NH,Rye,no,,,,,,
46016,US-0103,small_airport,Hapworths Private Landing Area Airport,44.64030075,-69.67030334,250,NA,US,US-ME,North Fairfield,no,,,,,,
312231,US-0250,closed,Newport Naval Air Facility,41.53,-71.345,0,NA,US,US-RI,Gould Island,no,,,,,,
315548,US-0273,closed,NAS Squantum,42.29772,-71.03371,,NA,US,US-MA,,no,,,,,https://en.wikipedia.org/wiki/Naval_Air_Station_Squantum,
321417,US-0333,small_airport,Griffin Field,44.8677222,-68.9771056,322,NA,US,US-ME,Levant,no,,,PG1,,,
321938,US-0370,seaplane_base,Cape Air Seaplanes on Boston Harbor Seaplane Base,42.352502,-71.025832,0,NA,US,US-MA,Boston,no,MA87,BNH,MA87,,,
322292,US-0441,heliport,Rigby Field Heliport,43.922739,-69.595694,56,NA,US,US-ME,Boothbay,no,ME44,,ME44,,,
322804,US-0523,heliport,Chase Heliport,41.7896,-72.799112,700,NA,US,US-CT,West Hartford,no,CT04,,CT04,,,
322810,US-0526,heliport,Elliot Hospital Heliport,42.984945,-71.437722,329,NA,US,US-NH,Manchester,no,NH48,,NH48,,,
